prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,256,1,16384,506.536
16,256,2,16,26.6453
16,256,2,32,26.7413
16,256,2,64,26.7837
16,256,2,128,30.3893
16,256,2,256,34.592
16,256,2,512,47.3703
16,256,2,1024,76.3627
16,256,2,2048,125.247
16,256,2,4096,184.01
16,256,2,8192,301.064
16,256,2,16384,539.89
16,256,4,16,32.32
16,256,4,32,32.5017
16,256,4,64,32.693
16,256,4,128,39.6477
16,256,4,256,47.7653
16,256,4,512,67.6793
16,256,4,1024,110.089
16,256,4,2048,175.796
16,256,4,4096,292.403
16,256,4,8192,522.92
16,256,4,16384,994.129
16,256,8,16,43.6577
16,256,8,32,44.117
16,256,8,64,44.533
16,256,8,128,57.9197
16,256,8,256,73.813
16,256,8,512,107.893
16,256,8,1024,176.671
16,256,8,2048,294.291
16,256,8,4096,530.355
16,256,8,8192,1006.33
16,256,8,16384,1968.06
16,256,16,16,66.1013
16,256,16,32,67.381
16,256,16,64,68.4157
16,256,16,128,94.5803
16,256,16,256,125.333
16,256,16,512,187.316
16,256,16,1024,313.609
16,256,16,2048,545.981
16,256,16,4096,1019.89
16,256,16,8192,2028.1
16,256,16,16384,4488.39
16,256,32,16,109.12
16,256,32,32,111.476
16,256,32,64,113.855
16,256,32,128,166.154
16,256,32,256,227.711
16,256,32,512,360.403
16,256,32,1024,610.237
16,256,32,2048,1118.08
16,256,32,4096,2437.39
16,256,32,8192,5397.82
16,256,32,16384,10800
16,256,64,16,194.196
16,256,64,32,198.687
16,256,64,64,202.975
16,256,64,128,314.601
16,256,64,256,474.387
16,256,64,512,806.588
16,256,64,1024,1564.15
16,256,64,2048,3078
16,256,64,4096,6109.96
16,256,64,8192,12172
16,256,64,16384,24269.6
16,256,128,16,331.124
16,256,128,32,339.219
16,256,128,64,387.891
16,256,128,128,631.421
16,256,128,256,909.307
16,256,128,512,1599.19
16,256,128,1024,3090.43
16,256,128,2048,6101.14
16,256,128,4096,12142.8
16,256,128,8192,24214
16,256,128,16384,48398.5
16,512,0,0,25.056
16,512,1,16,24.8003
16,512,1,32,24.8747
16,512,1,64,27.9253
16,512,1,128,28.0427
16,512,1,256,28.1387
16,512,1,512,28.853
16,512,1,1024,43.7117
16,512,1,2048,75.2953
16,512,1,4096,136.831
16,512,1,8192,260.095
16,512,1,16384,506.6
16,512,2,16,33.984
16,512,2,32,34.24
16,512,2,64,34.3037
16,512,2,128,37.7703
16,512,2,256,41.941
16,512,2,512,49.685
16,512,2,1024,77.3223
16,512,2,2048,135.423
16,512,2,4096,213.247
16,512,2,8192,334.548
16,512,2,16384,580.819
16,512,4,16,39.8187
16,512,4,32,40.117
16,512,4,64,40.2453
16,512,4,128,47.5947
16,512,4,256,55.2
16,512,4,512,69.8767
16,512,4,1024,111.092
16,512,4,2048,196.959
16,512,4,4096,316.649
16,512,4,8192,544.402
16,512,4,16384,1034.16
16,512,8,16,55.3063
16,512,8,32,55.7217
16,512,8,64,56.5647
16,512,8,128,65.9623
16,512,8,256,80.9273
16,512,8,512,110.25
16,512,8,1024,180.234
16,512,8,2048,311.817
16,512,8,4096,547.582
16,512,8,8192,1030.74
16,512,8,16384,2015.66
16,512,16,16,77.194
16,512,16,32,78.2607
16,512,16,64,79.7543
16,512,16,128,103.167
16,512,16,256,131.914
16,512,16,512,190.336
16,512,16,1024,318.484
16,512,16,2048,575.944
16,512,16,4096,1056.51
16,512,16,8192,2077.4
16,512,16,16384,4418.82
16,512,32,16,119.263
16,512,32,32,121.653
16,512,32,64,123.658
16,512,32,128,175.221
16,512,32,256,232.831
16,512,32,512,370.867
16,512,32,1024,666.045
16,512,32,2048,1199.98
16,512,32,4096,2550.31
16,512,32,8192,5420.14
16,512,32,16384,10825.7
16,512,64,16,203.764
16,512,64,32,208.511
16,512,64,64,212.287
16,512,64,128,320.169
16,512,64,256,476.969
16,512,64,512,818.673
16,512,64,1024,1574.93
16,512,64,2048,3070.12
16,512,64,4096,6116.7
16,512,64,8192,12169.1
16,512,64,16384,24273.5
16,512,128,16,376.414
16,512,128,32,385.022
16,512,128,64,393.886
16,512,128,128,637.714
16,512,128,256,919.9
16,512,128,512,1608.96
16,512,128,1024,3088.27
16,512,128,2048,6107.96
16,512,128,4096,12148.9
16,512,128,8192,24221.7
16,512,128,16384,48388.2
16,1024,0,0,38.8157
16,1024,1,16,39.0507
16,1024,1,32,39.1253
16,1024,1,64,39.1253
16,1024,1,128,43.744
16,1024,1,256,43.616
16,1024,1,512,43.9787
16,1024,1,1024,44.8097
16,1024,1,2048,74.6453
16,1024,1,4096,136.8
16,1024,1,8192,259.433
16,1024,1,16384,501.107
