prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,64,4,512,40.043
16,64,4,1024,54.827
16,64,4,2048,84.918
16,64,4,4096,143.595
16,64,4,8192,260.577
16,64,4,16384,494.487
16,64,8,16,24.5013
16,64,8,32,24.8427
16,64,8,64,25.344
16,64,8,128,33.504
16,64,8,256,44.8753
16,64,8,512,61.3973
16,64,8,1024,90.0273
16,64,8,2048,149.952
16,64,8,4096,266.433
16,64,8,8192,506.188
16,64,8,16384,980.258
16,64,16,16,36.022
16,64,16,32,36.576
16,64,16,64,37.3657
16,64,16,128,51.0513
16,64,16,256,67.723
16,64,16,512,96.32
16,64,16,1024,156.267
16,64,16,2048,276.534
16,64,16,4096,515.063
16,64,16,8192,991.565
16,64,16,16384,1963.58
16,64,32,16,58.464
16,64,32,32,59.6587
16,64,32,64,60.8423
16,64,32,128,88.5973
16,64,32,256,119.659
16,64,32,512,178.432
16,64,32,1024,300.577
16,64,32,2048,546.252
16,64,32,4096,1052.17
16,64,32,8192,2382.35
16,64,32,16384,4713.94
16,64,64,16,102.293
16,64,64,32,104.267
16,64,64,64,106.379
16,64,64,128,163.03
16,64,64,256,250.731
16,64,64,512,428.502
16,64,64,1024,799.681
16,64,64,2048,1552.91
16,64,64,4096,3071.64
16,64,64,8192,6122.27
16,64,64,16384,12158.8
16,64,128,16,190.219
16,64,128,32,195.029
16,64,128,64,198.731
16,64,128,128,321.26
16,64,128,256,467.841
16,64,128,512,821.261
16,64,128,1024,1564.52
16,64,128,2048,3065.47
16,64,128,4096,6079.88
16,64,128,8192,12134.7
16,64,128,16384,24198.7
16,128,0,0,16.608
16,128,1,16,15.605
16,128,1,32,15.627
16,128,1,64,15.6267
16,128,1,128,16.6187
16,128,1,256,19.1463
16,128,1,512,26.4963
16,128,1,1024,41.2373
16,128,1,2048,70.7307
16,128,1,4096,130.401
16,128,1,8192,248.267
16,128,1,16384,484.044
16,128,2,16,15.6053
16,128,2,32,15.744
16,128,2,64,15.6907
16,128,2,128,16.725
16,128,2,256,19.36
16,128,2,512,26.8907
16,128,2,1024,41.942
16,128,2,2048,72.5333
16,128,2,4096,131.094
16,128,2,8192,248.789
16,128,2,16384,486.838
16,128,4,16,22.379
16,128,4,32,22.6457
16,128,4,64,22.7523
