pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.7103,2
16,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.465,2
16,n<=4,sr<=70%,kvB<=4k,kp<=512,0.3309,2
16,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.4433,2
16,n<=4,sr<=70%,kvB<=4k,kp=0,0.1774,2
16,n<=4,sr>70%,kvB<=16k,kp<=1k,1.0399,2
16,n<=4,sr>70%,kvB<=16k,kp<=2k,1.0086,2
16,n<=4,sr>70%,kvB<=16k,kp<=4k,1.0055,2
16,n<=4,sr>70%,kvB<=16k,kp<=512,1.0491,2
16,n<=4,sr>70%,kvB<=16k,kp<=8k,1.049,2
16,n<=4,sr>70%,kvB<=16k,kp=0,1.0253,2
16,n<=4,sr>70%,kvB<=1k,kp<=1k,0.2624,2
16,n<=4,sr>70%,kvB<=1k,kp<=2k,-1.0547,2
16,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.6988,2
16,n<=4,sr>70%,kvB<=1k,kp<=512,0.9083,2
16,n<=4,sr>70%,kvB<=1k,kp<=8k,-0.7425,2
16,n<=4,sr>70%,kvB<=1k,kp=0,0.9327,2
16,n<=4,sr>70%,kvB<=4k,kp<=1k,0.8993,2
16,n<=4,sr>70%,kvB<=4k,kp<=2k,0.8746,2
16,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.7185,2
16,n<=4,sr>70%,kvB<=4k,kp<=512,0.9019,2
16,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.9305,2
16,n<=4,sr>70%,kvB<=4k,kp=0,0.9113,2
16,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.0088,4
16,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.0082,4
16,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.0105,4
16,n<=64,sr<=15%,kvB<=16k,kp<=512,0.0094,4
16,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.0067,4
16,n<=64,sr<=15%,kvB<=16k,kp=0,0.0108,4
16,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0176,4
16,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0113,4
16,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.0173,4
16,n<=64,sr<=15%,kvB<=1k,kp<=512,0.0232,4
16,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.0116,4
16,n<=64,sr<=15%,kvB<=1k,kp=0,0.0237,4
16,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.0259,4
16,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0141,4
16,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.007,4
16,n<=64,sr<=15%,kvB<=4k,kp<=512,0.0149,4
16,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.0056,4
16,n<=64,sr<=15%,kvB<=4k,kp=0,0.0214,4
16,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.0038,2
16,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.0037,2
16,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.0038,2
16,n<=64,sr<=40%,kvB<=16k,kp<=512,0.0066,2
16,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.0036,2
16,n<=64,sr<=40%,kvB<=16k,kp=0,0.0058,2
16,n<=64,sr<=40%,kvB<=1k,kp<=1k,-0.0061,2
16,n<=64,sr<=40%,kvB<=1k,kp<=2k,-0.009,2
16,n<=64,sr<=40%,kvB<=1k,kp<=4k,-0.0043,2
16,n<=64,sr<=40%,kvB<=1k,kp<=512,0.0094,2
16,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0051,2
16,n<=64,sr<=40%,kvB<=1k,kp=0,0.0141,2
16,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0133,2
16,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0177,2
16,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.0114,2
16,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0115,2
16,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.0073,2
16,n<=64,sr<=40%,kvB<=4k,kp=0,0.0256,2
16,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.0104,6
16,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0115,6
16,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0103,6
16,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0103,6
16,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0075,6
16,n<=64,sr<=5%,kvB<=16k,kp=0,0.0108,6
16,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0062,6
16,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0084,6
16,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0021,6
16,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0139,6
16,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0087,6
16,n<=64,sr<=5%,kvB<=1k,kp=0,0.0143,6
16,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.0157,6
16,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0133,6
16,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0042,6
16,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0136,6
16,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0047,6
16,n<=64,sr<=5%,kvB<=4k,kp=0,0.0179,6
16,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.0034,2
16,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.0061,2
16,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.0044,2
16,n<=64,sr<=70%,kvB<=16k,kp<=512,0.0095,2
16,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.0072,2
16,n<=64,sr<=70%,kvB<=16k,kp=0,0.0127,2
16,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.0362,2
16,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0304,2
16,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.0286,2
16,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0536,2
16,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.0175,2
16,n<=64,sr<=70%,kvB<=1k,kp=0,0.0673,2
16,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.0293,2
16,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.0255,2
16,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.0228,2
16,n<=64,sr<=70%,kvB<=4k,kp<=512,0.0231,2
16,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.019,2
16,n<=64,sr<=70%,kvB<=4k,kp=0,0.0393,2
16,n<=64,sr>70%,kvB<=16k,kp<=1k,0.0242,4
16,n<=64,sr>70%,kvB<=16k,kp<=2k,0.0254,4
16,n<=64,sr>70%,kvB<=16k,kp<=4k,0.0276,4
16,n<=64,sr>70%,kvB<=16k,kp<=512,0.0281,4
16,n<=64,sr>70%,kvB<=16k,kp<=8k,0.0348,4
16,n<=64,sr>70%,kvB<=16k,kp=0,0.0402,4
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.2101,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,0.1553,4
16,n<=64,sr>70%,kvB<=1k,kp<=4k,0.1405,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.183,4
16,n<=64,sr>70%,kvB<=1k,kp<=8k,0.1388,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.2287,4
16,n<=64,sr>70%,kvB<=4k,kp<=1k,0.0641,4
16,n<=64,sr>70%,kvB<=4k,kp<=2k,0.0588,4
16,n<=64,sr>70%,kvB<=4k,kp<=4k,0.0717,4
16,n<=64,sr>70%,kvB<=4k,kp<=512,0.0594,4
16,n<=64,sr>70%,kvB<=4k,kp<=8k,0.0797,4
16,n<=64,sr>70%,kvB<=4k,kp=0,0.0838,4
16,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.0992,2
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.1085,2
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.0899,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.1048,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.1062,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.1172,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.1061,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.1532,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.1445,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.2082,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.1332,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.2201,5
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.1406,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1451,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.0193,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,0.1308,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0669,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.1493,3
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.0883,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.0699,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0288,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.066,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.1548,4
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.0874,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0368,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1692,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.1763,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1942,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,0.1681,4
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.1582,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.1098,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.1738,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0366,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.069,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.2262,4
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.083,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.1182,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.0718,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.0208,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.1148,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.1228,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.0189,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0027,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.1091,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.2429,2
16,n<=8,sr<=70%,kvB<=1k,kp<=512,0.1415,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.2044,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.0684,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.1014,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.2239,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.1533,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0387,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.2114,2
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.0576,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.0976,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,-0.0539,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,-0.3276,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.1397,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,0.2277,4
16,n<=8,sr>70%,kvB<=16k,kp=0,-0.0235,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,0.1094,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.531,4
16,n<=8,sr>70%,kvB<=1k,kp<=4k,0.7388,4
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.2129,4
16,n<=8,sr>70%,kvB<=1k,kp<=8k,0.7179,4
16,n<=8,sr>70%,kvB<=1k,kp=0,-0.1327,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,-0.1847,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,0.4055,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,0.8487,4
16,n<=8,sr>70%,kvB<=4k,kp<=512,-0.2234,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,1.4893,4
16,n<=8,sr>70%,kvB<=4k,kp=0,-0.1393,4
32,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0022,4
32,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.002,4
32,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0021,4
32,n<=128,sr<=15%,kvB<=16k,kp<=512,0.002,4
32,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0018,4
32,n<=128,sr<=15%,kvB<=16k,kp=0,0.0022,4
32,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0038,4
32,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0015,4
32,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0045,4
32,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0055,4
32,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0055,4
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.0041,4
32,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0025,4
32,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0018,4
32,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0004,4
32,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0025,4
32,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0004,4
32,n<=128,sr<=15%,kvB<=4k,kp=0,0.0019,4
32,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.0007,2
32,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0007,2
32,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.0008,2
32,n<=128,sr<=40%,kvB<=16k,kp<=512,0.0009,2
32,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0011,2
32,n<=128,sr<=40%,kvB<=16k,kp=0,0.0008,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0004,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,-0.0018,2
32,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0013,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0008,2
32,n<=128,sr<=40%,kvB<=1k,kp<=8k,-0.0049,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.0009,2
32,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.0001,2
32,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0004,2
32,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0001,2
32,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0001,2
32,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0001,2
32,n<=128,sr<=40%,kvB<=4k,kp=0,0.0001,2
32,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0034,8
32,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0034,8
32,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0035,8
32,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0033,8
32,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0028,8
32,n<=128,sr<=5%,kvB<=16k,kp=0,0.0034,8
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,-0.0002,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0009,8
32,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0012,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,0.001,8
32,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0012,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,0.0006,8
32,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0039,8
32,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0036,8
32,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.001,8
32,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0041,8
32,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0007,8
32,n<=128,sr<=5%,kvB<=4k,kp=0,0.0037,8
32,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0006,2
32,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0014,2
32,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.0023,2
32,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0004,2
32,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0025,2
32,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0005,2
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0058,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0032,2
32,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0006,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0032,2
32,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.001,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0044,2
32,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0011,2
32,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0007,2
32,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0002,2
32,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0021,2
32,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.0041,2
32,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0019,2
32,n<=128,sr>70%,kvB<=16k,kp<=1k,0.0044,4
32,n<=128,sr>70%,kvB<=16k,kp<=2k,0.0051,4
32,n<=128,sr>70%,kvB<=16k,kp<=4k,0.0032,4
32,n<=128,sr>70%,kvB<=16k,kp<=512,0.0003,4
32,n<=128,sr>70%,kvB<=16k,kp<=8k,0.0016,4
32,n<=128,sr>70%,kvB<=16k,kp=0,0.0066,4
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.0127,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.0097,4
32,n<=128,sr>70%,kvB<=1k,kp<=4k,0.0143,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.0155,4
32,n<=128,sr>70%,kvB<=1k,kp<=8k,-0.0017,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.005,4
32,n<=128,sr>70%,kvB<=4k,kp<=1k,0.0052,4
32,n<=128,sr>70%,kvB<=4k,kp<=2k,0.007,4
32,n<=128,sr>70%,kvB<=4k,kp<=4k,0.0041,4
32,n<=128,sr>70%,kvB<=4k,kp<=512,0.0031,4
32,n<=128,sr>70%,kvB<=4k,kp<=8k,0.0016,4
32,n<=128,sr>70%,kvB<=4k,kp=0,0.0045,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.0951,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.0912,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.0603,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.0913,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.0212,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.0791,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.072,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0326,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0653,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1217,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0603,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.1395,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.0985,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0787,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0163,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.079,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0249,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.0995,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.0984,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.0879,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.0462,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.1017,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.0398,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.1095,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0414,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.0043,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0317,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1102,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0271,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.122,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1088,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1292,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.156,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1162,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.1331,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.1466,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.1944,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.2284,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.1739,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,0.2613,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.2309,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,0.3769,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.022,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0514,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.0285,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0922,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.0155,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.0037,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.3086,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.4897,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.5959,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,0.247,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.6784,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,0.4958,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,0.7636,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,0.7248,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,0.7167,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,0.808,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,0.9211,3
32,n<=16,sr>70%,kvB<=16k,kp=0,1.0356,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,0.5768,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,0.8858,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,0.3557,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,0.4911,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,0.6046,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.2969,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,1.2918,4
32,n<=16,sr>70%,kvB<=4k,kp<=2k,1.8549,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,3.0813,4
32,n<=16,sr>70%,kvB<=4k,kp<=512,1.0874,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,2.9409,3
32,n<=16,sr>70%,kvB<=4k,kp=0,1.5576,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.8682,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9735,2
32,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.8423,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9897,2
32,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.0717,2
32,n<=2,sr<=70%,kvB<=16k,kp=0,0.9861,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.8451,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.796,2
32,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.8087,2
32,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.0453,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.67,2
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.9555,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.6955,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.0386,2
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.9529,2
32,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9619,2
32,n<=2,sr<=70%,kvB<=4k,kp<=8k,-1.0033,2
32,n<=2,sr<=70%,kvB<=4k,kp=0,0.9756,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0389,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0349,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0388,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0354,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0297,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.0448,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0298,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0282,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.063,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0521,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.076,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.072,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0754,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0562,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0827,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.066,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0877,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.0805,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.0589,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.0642,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.0666,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0705,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0762,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.0917,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1118,2
32,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1091,2
32,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.2007,2
32,n<=32,sr<=40%,kvB<=1k,kp<=512,0.0874,2
32,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.2561,2
32,n<=32,sr<=40%,kvB<=1k,kp=0,0.0913,2
